City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
526,Narasannapeta,IN,2021-01-13 04:26:50,18.4167,84.05,79.18,60,0,3.49,clear sky
527,Saint-Cyr-Sur-Loire,FR,2021-01-13 04:26:50,47.4,0.6667,50.0,93,90,9.22,overcast clouds
528,Carutapera,BR,2021-01-13 04:26:51,-1.195,-46.02,76.57,87,100,4.56,overcast clouds
529,Ostrovnoy,RU,2021-01-13 04:26:51,68.0531,39.5131,4.78,92,0,18.12,clear sky
530,Kazuno,JP,2021-01-13 04:26:51,40.1836,140.7872,35.6,100,75,9.22,broken clouds
531,Ampanihy,MG,2021-01-13 04:24:27,-24.7,44.75,76.01,80,38,5.93,scattered clouds
532,Urengoy,RU,2021-01-13 04:26:51,65.9667,78.3667,6.67,94,100,14.29,overcast clouds
533,Varhaug,NO,2021-01-13 04:26:52,58.6147,5.6457,37.4,81,75,26.46,light rain
534,Camana,PE,2021-01-13 04:26:52,-16.6228,-72.7111,70.3,75,99,6.31,overcast clouds
535,Buluang,PH,2021-01-13 04:26:52,13.3068,123.3425,77.68,77,98,7.14,light rain
536,Antofagasta,CL,2021-01-13 04:26:52,-23.65,-70.4,62.6,77,20,4.61,few clouds
537,Rorvik,NO,2021-01-13 04:26:53,64.8621,11.2373,24.03,85,85,13.24,overcast clouds
538,Semnan,IR,2021-01-13 04:26:53,35.5729,53.3971,36.95,70,0,0.81,clear sky
539,La Huacana,MX,2021-01-13 04:26:53,18.9667,-101.8167,48.0,75,28,3.62,scattered clouds
540,Gold Coast,AU,2021-01-13 04:26:05,-28.0,153.4333,82.99,54,75,17.27,broken clouds
541,Pathein,MM,2021-01-13 04:26:54,16.7833,94.7333,78.13,58,51,2.42,broken clouds
542,Ardmore,US,2021-01-13 04:23:53,34.1743,-97.1436,41.0,80,1,6.89,clear sky
543,Suhbaatar,MN,2021-01-13 04:26:54,50.2314,106.2078,-4.95,85,77,2.01,broken clouds
544,Eyl,SO,2021-01-13 04:26:55,7.9803,49.8164,71.6,57,0,17.25,clear sky
545,Tra Vinh,VN,2021-01-13 04:26:55,9.9347,106.3453,78.69,61,35,0.25,scattered clouds
546,Prince Rupert,CA,2021-01-13 04:25:23,54.3161,-130.3201,42.8,87,40,6.91,light rain
547,Kishiwada,JP,2021-01-13 04:26:55,34.4667,135.3667,51.01,57,20,6.91,few clouds
548,Maua,BR,2021-01-13 04:26:55,-23.6678,-46.4614,73.0,83,75,5.75,broken clouds
549,Plastun,RU,2021-01-13 04:26:56,44.7561,136.2939,26.71,86,65,4.74,broken clouds
550,Ucar,AZ,2021-01-13 04:26:56,40.519,47.6542,42.8,93,90,4.61,mist
551,San Quintin,MX,2021-01-13 04:26:56,30.4833,-115.95,59.85,45,44,6.38,scattered clouds
552,Evensk,RU,2021-01-13 04:26:56,61.95,159.2333,-10.26,83,100,3.02,overcast clouds
553,Wanaka,NZ,2021-01-13 04:26:56,-44.7,169.15,77.65,35,100,3.65,overcast clouds
554,Tautira,PF,2021-01-13 04:26:57,-17.7333,-149.15,84.2,61,75,6.91,broken clouds
555,Adrar,MR,2021-01-13 04:26:57,20.5022,-10.0711,58.71,32,75,10.36,broken clouds
556,Pervomayskoye,RU,2021-01-13 04:26:57,43.919,46.7102,44.94,85,96,22.08,overcast clouds
557,Porto Novo,BJ,2021-01-13 04:26:57,6.4965,2.6036,80.6,94,40,5.75,scattered clouds
558,Lodja,CD,2021-01-13 04:26:57,-3.4833,23.4333,68.72,97,100,0.36,light rain
559,Crossville,US,2021-01-13 04:26:58,35.949,-85.0269,28.0,93,1,3.44,mist
560,Fulton,US,2021-01-13 04:25:53,33.7668,-84.4499,36.0,93,20,6.91,few clouds
561,Severodvinsk,RU,2021-01-13 04:26:58,64.5635,39.8302,-23.8,76,0,4.47,clear sky
562,Shymkent,KZ,2021-01-13 04:26:59,42.3,69.6,28.4,100,90,4.47,fog
563,Tulagi,SB,2021-01-13 04:26:59,-9.0996,160.1476,81.37,72,100,1.41,overcast clouds
564,Alizai,PK,2021-01-13 04:26:59,33.5383,70.3462,51.55,34,0,1.54,clear sky
565,Dalbandin,PK,2021-01-13 04:26:59,28.8947,64.4101,43.61,46,0,7.0,clear sky
566,Awjilah,LY,2021-01-13 04:27:00,29.1081,21.2869,56.3,72,94,12.3,overcast clouds
567,Puno,PE,2021-01-13 04:27:00,-15.8333,-70.0333,47.1,76,90,3.67,light rain
568,Tongren,CN,2021-01-13 04:27:00,27.7172,109.1853,55.98,38,5,2.26,clear sky
569,Fomboni,KM,2021-01-13 04:27:00,-12.28,43.7425,81.88,76,0,13.22,clear sky
570,Burnie,AU,2021-01-13 04:27:00,-41.0667,145.9167,66.0,84,100,5.99,overcast clouds
571,Flinders,AU,2021-01-13 04:27:01,-34.5833,150.8552,84.99,58,0,7.0,clear sky
572,Mananara,MG,2021-01-13 04:27:01,-16.1667,49.7667,79.77,78,19,1.99,few clouds
573,Taoudenni,ML,2021-01-13 04:27:01,22.6783,-3.9836,60.33,30,94,15.55,overcast clouds
574,Tromso,NO,2021-01-13 04:27:02,69.6496,18.957,19.4,73,0,4.61,clear sky
575,Todos Santos,MX,2021-01-13 04:27:02,23.45,-110.2167,63.0,52,100,3.0,overcast clouds
576,Pontes E Lacerda,BR,2021-01-13 04:27:02,-15.2261,-59.3353,73.6,89,91,2.86,light rain
577,Svetlyy,RU,2021-01-13 04:27:02,54.675,20.1347,35.01,86,90,6.71,overcast clouds
578,Sidi Ali,DZ,2021-01-13 04:27:03,36.0998,0.4206,43.84,87,0,5.61,clear sky
579,Ekibastuz,KZ,2021-01-13 04:25:24,51.6667,75.3667,-6.54,90,100,17.49,overcast clouds
580,Huayang,CN,2021-01-13 04:27:03,34.4155,109.9939,42.33,44,0,6.8,clear sky
581,Alappuzha,IN,2021-01-13 04:26:14,9.49,76.3264,76.41,88,99,7.4,light rain
582,Kirovsk,UA,2021-01-13 04:27:05,48.6375,38.6428,26.49,99,100,20.47,heavy snow
583,Zunyi,CN,2021-01-13 04:27:05,27.6867,106.9072,48.52,48,0,1.66,clear sky
584,Palmer,US,2021-01-13 04:25:08,42.1584,-72.3287,32.0,74,90,4.61,overcast clouds
585,Tongzi,CN,2021-01-13 04:27:05,28.7829,105.0877,49.44,50,0,1.57,clear sky
586,Santa Isabel Do Rio Negro,BR,2021-01-13 04:27:05,-0.4139,-65.0192,73.96,91,79,1.63,broken clouds
587,Kassala,SD,2021-01-13 04:22:14,15.451,36.4,62.62,86,0,6.44,clear sky
588,Batticaloa,LK,2021-01-13 04:27:06,7.7102,81.6924,81.32,80,43,12.12,moderate rain
589,Shache,CN,2021-01-13 04:27:06,38.4167,77.2406,28.98,61,0,2.57,clear sky
590,Upata,VE,2021-01-13 04:27:06,8.0086,-62.3989,75.0,86,20,1.99,few clouds
591,Santa Ana,US,2021-01-13 04:27:07,33.7456,-117.8678,57.2,72,75,1.95,broken clouds
592,Khasan,RU,2021-01-13 04:27:07,42.4308,130.6434,27.07,84,92,4.14,overcast clouds
593,Sakakah,SA,2021-01-13 04:27:07,29.9697,40.2064,41.0,70,0,4.12,clear sky
594,Luderitz,NA,2021-01-13 04:23:12,-26.6481,15.1594,64.4,88,38,7.34,scattered clouds
595,San Jose,US,2021-01-13 04:26:43,37.3394,-121.895,57.2,67,90,5.75,overcast clouds
596,Nantucket,US,2021-01-13 04:27:08,41.2835,-70.0995,33.8,75,1,6.91,clear sky
597,Necochea,AR,2021-01-13 04:27:08,-38.5473,-58.7368,58.01,50,0,11.92,clear sky
598,Lodwar,KE,2021-01-13 04:27:08,3.1191,35.5973,78.64,45,2,4.43,clear sky
599,Abu Zabad,SD,2021-01-13 04:27:09,12.35,29.25,63.5,40,0,9.42,clear sky
600,Tacoronte,ES,2021-01-13 04:27:09,28.4769,-16.4102,62.01,87,90,6.91,overcast clouds
601,Fasa,IR,2021-01-13 04:27:09,28.9383,53.6482,32.0,40,0,4.61,clear sky
602,Muyezerskiy,RU,2021-01-13 04:27:09,63.9333,31.65,-10.1,90,92,7.87,overcast clouds
603,Chabahar,IR,2021-01-13 04:27:10,25.2919,60.643,65.8,27,0,1.45,clear sky
604,Zarechnyy,RU,2021-01-13 04:23:23,53.2036,45.1923,0.0,33,49,5.66,scattered clouds
605,Surt,LY,2021-01-13 04:27:10,31.2089,16.5887,57.36,61,45,23.13,scattered clouds
606,Oktyabrskoye,RU,2021-01-13 04:27:10,43.0645,44.7417,30.2,100,90,6.71,fog
607,Westport,US,2021-01-13 04:27:11,41.1415,-73.3579,36.0,64,90,3.44,overcast clouds
608,Yushu,CN,2021-01-13 04:27:11,44.8,126.5333,3.54,93,98,11.07,overcast clouds
609,Weligama,LK,2021-01-13 04:27:11,5.9667,80.4167,75.79,94,91,3.98,moderate rain
610,Novichikha,RU,2021-01-13 04:27:12,52.204,81.3877,1.33,93,100,13.22,overcast clouds
611,Mezen,RU,2021-01-13 04:27:12,65.8522,44.24,-12.48,86,20,3.76,few clouds
612,Bilibino,RU,2021-01-13 04:27:12,68.0546,166.4372,-21.64,83,96,4.94,overcast clouds
613,Edd,ER,2021-01-13 04:27:12,13.9297,41.6925,74.01,54,0,11.16,clear sky
614,Anadyr,RU,2021-01-13 04:27:12,64.75,177.4833,-13.0,77,75,13.42,snow
615,Huanren,CN,2021-01-13 04:27:13,41.2647,125.3667,24.93,87,99,8.88,overcast clouds
616,Meulaboh,ID,2021-01-13 04:27:13,4.1363,96.1285,83.86,65,52,2.68,broken clouds
617,Ugoofaaru,MV,2021-01-13 04:27:13,5.6667,73.0,80.01,80,100,12.01,moderate rain
618,Gobabis,NA,2021-01-13 04:27:13,-22.45,18.9667,67.68,79,100,5.23,light rain
619,Westerland,DE,2021-01-13 04:27:13,54.9079,8.3033,39.0,90,84,1.99,broken clouds
620,Sabzevar,IR,2021-01-13 04:25:53,36.2126,57.6819,23.0,74,0,9.22,clear sky
621,Huangchuan,CN,2021-01-13 04:27:14,32.1272,115.0394,53.11,43,0,13.51,clear sky
622,Kloulklubed,PW,2021-01-13 04:27:14,7.0419,134.2556,82.4,83,90,5.75,overcast clouds
623,Sur,OM,2021-01-13 04:23:04,22.5667,59.5289,69.21,52,12,9.66,few clouds
624,Swan Hill,AU,2021-01-13 04:27:14,-35.3378,143.5544,101.8,12,94,16.71,overcast clouds
625,Smithers,CA,2021-01-13 04:25:25,54.7804,-127.1743,30.2,69,20,2.3,few clouds
626,Safaga,EG,2021-01-13 04:27:15,26.7292,33.9365,60.8,48,0,4.09,clear sky
627,Sembe,CG,2021-01-13 04:27:15,1.6481,14.5806,71.37,85,58,3.76,broken clouds
628,Auki,SB,2021-01-13 04:27:15,-8.7676,160.7034,80.76,81,100,1.1,light rain
629,Pemberton,CA,2021-01-13 04:27:15,50.3164,-122.8027,39.99,96,100,1.63,overcast clouds
630,Timaru,NZ,2021-01-13 04:27:16,-44.4,171.25,69.01,77,6,4.0,clear sky
631,Santa Cruz De La Palma,ES,2021-01-13 04:27:16,28.6835,-17.7642,62.6,59,75,14.97,broken clouds
632,Hambantota,LK,2021-01-13 04:27:16,6.1241,81.1185,77.0,100,40,4.61,light rain
633,Alofi,NU,2021-01-13 04:27:16,-19.0595,-169.9187,86.0,70,100,11.5,overcast clouds
634,Sorochinsk,RU,2021-01-13 04:27:16,52.4338,53.1583,-4.43,91,98,5.77,overcast clouds
635,Hualmay,PE,2021-01-13 04:27:17,-11.0964,-77.6139,70.18,84,100,8.01,overcast clouds
636,Beya,RU,2021-01-13 04:27:17,53.0533,90.9139,8.38,93,100,2.28,overcast clouds
637,Dapaong,TG,2021-01-13 04:27:17,10.8639,0.205,69.06,21,0,7.7,clear sky
638,Angul,IN,2021-01-13 04:27:17,20.85,85.1,76.06,57,1,1.95,clear sky
639,Najran,SA,2021-01-13 04:27:18,17.4924,44.1277,44.6,65,0,0.65,clear sky
640,Alamogordo,US,2021-01-13 04:23:19,32.8995,-105.9603,37.0,37,1,5.75,clear sky
641,Otane,NZ,2021-01-13 04:27:18,-39.8833,176.6333,72.0,74,0,1.99,clear sky
642,Cairns,AU,2021-01-13 04:24:40,-16.9167,145.7667,86.0,70,40,8.05,scattered clouds
643,Menongue,AO,2021-01-13 04:27:19,-14.6585,17.691,63.46,94,100,3.56,light rain
644,Boyolangu,ID,2021-01-13 04:27:19,-8.1181,111.8935,84.56,71,96,8.08,overcast clouds
645,Soyo,AO,2021-01-13 04:27:19,-6.1349,12.3689,77.72,77,72,7.96,broken clouds
646,Arua,UG,2021-01-13 04:27:20,3.0201,30.9111,71.46,41,71,1.01,broken clouds
647,Alcantara,BR,2021-01-13 04:27:20,-2.4089,-44.4147,78.8,89,20,3.44,few clouds
648,Taxisco,GT,2021-01-13 04:27:20,14.0708,-90.4631,63.0,94,40,18.41,scattered clouds
649,Cantaura,VE,2021-01-13 04:27:20,9.3057,-64.3584,73.24,73,48,10.47,scattered clouds
650,Chumikan,RU,2021-01-13 04:27:20,54.7183,135.315,-14.37,79,30,2.1,scattered clouds
651,Maraa,BR,2021-01-13 04:27:21,-1.8333,-65.3667,73.18,97,59,1.23,broken clouds
652,Kununurra,AU,2021-01-13 04:27:21,-15.7667,128.7333,102.2,42,40,3.44,scattered clouds
653,Leningradskiy,RU,2021-01-13 04:27:21,69.3833,178.4167,-16.98,87,100,16.53,overcast clouds
654,Xai-Xai,MZ,2021-01-13 04:27:21,-25.0519,33.6442,76.75,88,8,5.39,light rain
655,Auka,HN,2021-01-13 04:27:21,14.9333,-83.8333,71.92,96,55,3.22,broken clouds
656,Zhezkazgan,KZ,2021-01-13 04:27:22,47.8043,67.7144,-0.51,93,45,3.47,scattered clouds
657,Yenagoa,NG,2021-01-13 04:27:22,4.9247,6.2642,74.89,92,0,1.12,clear sky
658,Kuala Terengganu,MY,2021-01-13 04:27:22,5.3302,103.1408,82.4,69,20,8.05,few clouds
659,Sao Felix Do Xingu,BR,2021-01-13 04:27:22,-6.6447,-51.995,70.75,94,26,0.69,scattered clouds
660,Yangambi,CD,2021-01-13 04:27:23,0.8102,24.4336,71.73,85,27,0.87,scattered clouds
661,Vila Franca Do Campo,PT,2021-01-13 04:27:23,37.7167,-25.4333,59.0,94,40,12.66,light rain
662,Kyzyl-Suu,KG,2021-01-13 04:27:23,42.3414,78.0056,29.7,89,100,3.18,light snow
663,Teya,RU,2021-01-13 04:27:23,60.3778,92.6267,-21.62,83,99,2.33,overcast clouds
664,Krasnogvardeyskiy,RU,2021-01-13 04:27:24,57.3793,62.3195,-21.17,86,91,2.48,overcast clouds
665,Rensvik,NO,2021-01-13 04:27:24,63.1,7.8167,24.8,58,8,17.27,clear sky
666,Dawlatabad,AF,2021-01-13 04:27:24,36.4141,64.9053,40.03,58,0,0.92,clear sky
667,Zenzeli,RU,2021-01-13 04:27:24,45.9241,47.0474,32.77,94,100,21.18,overcast clouds
668,Ginda,IN,2021-01-13 04:27:24,30.6945,78.4932,57.78,28,0,0.94,clear sky
669,Mango,US,2021-01-13 04:26:10,27.9797,-82.3065,55.4,88,90,3.44,overcast clouds
670,Poum,NC,2021-01-13 04:27:25,-20.2333,164.0167,83.43,76,58,11.54,broken clouds
671,Kosh-Agach,RU,2021-01-13 04:27:25,50.0,88.6667,6.06,86,100,0.94,overcast clouds
672,San Mateo Del Mar,MX,2021-01-13 04:27:25,16.2,-95.0,72.3,70,0,35.61,clear sky
673,Bulgan,MN,2021-01-13 04:27:25,48.8125,103.5347,0.43,86,100,2.42,overcast clouds
674,Zhanaozen,KZ,2021-01-13 04:27:26,43.3,52.8,29.79,96,55,17.9,broken clouds
675,Kaabong,UG,2021-01-13 04:27:26,3.4836,34.1492,66.97,52,1,13.85,clear sky
676,Tezu,IN,2021-01-13 04:27:26,27.9167,96.1667,71.38,42,40,3.18,scattered clouds
677,Bilma,NE,2021-01-13 04:27:26,18.6853,12.9164,65.14,25,0,12.28,clear sky
678,Abbeville,FR,2021-01-13 04:27:26,50.1,1.8333,34.0,79,38,5.14,scattered clouds
679,Donskoy,RU,2021-01-13 04:27:27,53.9711,38.3363,5.85,95,69,8.1,light snow
680,Marktheidenfeld,DE,2021-01-13 04:27:27,49.8442,9.6039,32.0,93,4,7.72,clear sky
681,Marsa Matruh,EG,2021-01-13 04:27:27,31.3525,27.2453,59.0,67,0,11.5,clear sky
682,Bollnas,SE,2021-01-13 04:27:28,61.3482,16.3946,24.01,90,5,1.99,clear sky
683,Galesong,ID,2021-01-13 04:27:28,-5.3166,119.3661,86.0,74,40,10.36,moderate rain
